"","X","Index","Month","YearValue","num_obs","num_weighted_obs","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"822",822,0,833,2015.328405,459897,331111.69,"0","833","2015.3284050","459897","331111.69","29.61","88.48","28.97","35.09","88.40","34.42","38.32","32.88"
"823",823,0,834,2015.355571,465134,335113.81,"0","834","2015.3555710","465134","335113.81","27.67","89.30","28.89","33.15","89.34","34.34","38.51","33.06"
"824",824,0,835,2015.382737,463301,335326.5,"0","835","2015.3827370","463301","335326.50","26.20","89.58","29.19","31.64","89.76","34.64","38.96","33.51"
"825",825,0,836,2015.409903,460601,333076.91,"0","836","2015.4099030","460601","333076.91","29.70","90.36","29.97","35.14","90.37","35.43","39.73","34.28"
"826",826,0,837,2015.437069,462887,335841.09,"0","837","2015.4370690","462887","335841.09","31.20","90.98","31.15","36.65","90.96","36.60","40.69","35.25"
"827",827,0,838,2015.464235,455034,332419.09,"0","838","2015.4642350","455034","332419.09","32.60","89.31","32.51","38.06","89.54","37.98","41.65","36.18"
"828",828,0,839,2015.491402,454095,333602.91,"0","839","2015.4914020","454095","333602.91","34.37","90.09","33.92","39.83","90.33","39.40","42.43","36.95"
"829",829,0,840,2015.518568,453101,333000.19,"0","840","2015.5185680","453101","333000.19","34.84","91.52","35.30","40.35","91.89","40.79","42.98","37.49"
"830",830,0,841,2015.545734,446866,330456.31,"0","841","2015.5457340","446866","330456.31","37.14","90.90","36.64","42.66","91.30","42.15","43.33","37.82"
"831",831,0,842,2015.5729,448040,331522.31,"0","842","2015.5729000","448040","331522.31","37.83","94.42","37.98","43.35","94.83","43.51","43.57","38.05"
"832",832,0,843,2015.600066,448797,332277.91,"0","843","2015.6000660","448797","332277.91","39.49","96.46","39.37","45.05","97.13","44.91","43.80","38.27"
"833",833,0,844,2015.627232,445834,331633.5,"0","844","2015.6272320","445834","331633.50","38.44","97.76","40.79","43.99","98.34","46.34","44.08","38.54"
"834",834,0,845,2015.654399,439273,327618.09,"0","845","2015.6543990","439273","327618.09","44.93","98.25","42.13","50.48","98.84","47.67","44.36","38.83"
"835",835,0,846,2015.681565,444434,330303.5,"0","846","2015.6815650","444434","330303.50","44.69","102.22","43.23","50.23","102.79","48.77","44.57","39.04"
"836",836,0,847,2015.708731,448199,333205.81,"0","847","2015.7087310","448199","333205.81","43.68","100.49","44.03","49.22","101.03","49.58","44.71","39.16"
"837",837,0,848,2015.735897,444628,330686.31,"0","848","2015.7358970","444628","330686.31","44.29","102.28","44.62","49.85","102.88","50.17","44.87","39.33"
"838",838,0,849,2015.763063,443022,330283.91,"0","849","2015.7630630","443022","330283.91","45.08","105.80","45.02","50.63","106.38","50.57","45.11","39.56"
"839",839,0,850,2015.790229,446791,330372.69,"0","850","2015.7902290","446791","330372.69","45.86","105.54","45.15","51.42","106.09","50.70","45.34","39.80"
"840",840,0,851,2015.817395,442134,326340.91,"0","851","2015.8173950","442134","326340.91","48.19","106.70","44.89","53.74","107.22","50.44","45.42","39.88"
"841",841,0,852,2015.844562,451691,331743.91,"0","852","2015.8445620","451691","331743.91","44.50","106.34","44.18","50.05","106.83","49.73","45.26","39.71"
"842",842,0,853,2015.871728,448027,328009.91,"0","853","2015.8717280","448027","328009.91","40.90","104.88","43.16","46.42","105.41","48.71","44.93","39.37"
"843",843,0,854,2015.898894,459747,335445.91,"0","854","2015.8988940","459747","335445.91","43.87","104.41","41.94","49.44","104.87","47.50","44.50","38.93"
"844",844,0,855,2015.92606,461367,334988.41,"0","855","2015.9260600","461367","334988.41","41.49","104.11","40.64","47.05","104.65","46.20","44.01","38.44"
"845",845,0,856,2015.953226,463284,334453,"0","856","2015.9532260","463284","334453.00","38.65","102.43","39.42","44.21","102.77","44.98","43.57","38.00"
"846",846,0,857,2015.980392,465768,336697.81,"0","857","2015.9803920","465768","336697.81","36.58","100.89","38.55","42.16","101.22","44.12","43.43","37.85"
"847",847,0,858,2016.007538,464335,334693.31,"0","858","2016.0075380","464335","334693.31","34.29","99.77","38.22","39.85","100.04","43.80","43.74","38.15"
"848",848,0,859,2016.03463,462982,333023.19,"0","859","2016.0346300","462982","333023.19","39.48","102.08","38.35","45.06","102.20","43.93","44.39","38.80"
"849",849,0,860,2016.061722,466550,335720.69,"0","860","2016.0617220","466550","335720.69","41.82","99.43","38.66","47.42","99.60","44.25","45.13","39.53"
"850",850,0,861,2016.088814,463017,334459.69,"0","861","2016.0888140","463017","334459.69","36.83","97.99","38.89","42.40","98.18","44.49","45.70","40.09"
"851",851,0,862,2016.115906,467627,337326.31,"0","862","2016.1159060","467627","337326.31","39.82","94.92","38.98","45.41","95.05","44.58","46.06","40.45"
"852",852,0,863,2016.142997,465426,335349.81,"0","863","2016.1429970","465426","335349.81","38.90","95.45","38.92","44.53","95.61","44.54","46.27","40.64"
"853",853,0,864,2016.170089,463658,333799.5,"0","864","2016.1700890","463658","333799.50","39.52","96.21","38.71","45.17","96.36","44.34","46.31","40.67"
"854",854,0,865,2016.197181,464456,334895.91,"0","865","2016.1971810","464456","334895.91","38.05","96.46","38.29","43.68","96.47","43.93","46.16","40.52"
"855",855,0,866,2016.224273,444108,321191.59,"0","866","2016.2242730","444108","321191.59","39.81","94.40","37.58","45.46","94.31","43.22","45.76","40.12"
"856",856,0,867,2016.251365,465345,336007.5,"0","867","2016.2513650","465345","336007.50","36.00","95.71","36.58","41.64","95.55","42.24","45.12","39.46"
"857",857,0,868,2016.278457,464531,334361.09,"0","868","2016.2784570","464531","334361.09","36.19","95.11","35.39","41.87","95.01","41.06","44.31","38.64"
"858",858,0,869,2016.305549,465160,334908.69,"0","869","2016.3055490","465160","334908.69","33.58","93.61","34.15","39.26","93.56","39.83","43.45","37.77"
"859",859,0,870,2016.332641,461368,332146.19,"0","870","2016.3326410","461368","332146.19","32.63","93.29","33.08","38.30","93.19","38.76","42.71","37.03"
"860",860,0,871,2016.359733,465335,335760.91,"0","871","2016.3597330","465335","335760.91","30.81","92.74","32.36","36.49","92.65","38.05","42.25","36.56"
"861",861,0,872,2016.386825,464777,336033.59,"0","872","2016.3868250","464777","336033.59","30.14","92.42","32.13","35.85","92.43","37.82","42.15","36.46"
"862",862,0,873,2016.413917,462896,334841,"0","873","2016.4139170","462896","334841.00","32.34","92.77","32.35","37.99","92.69","38.05","42.33","36.64"
"863",863,0,874,2016.441009,455456,330705.41,"0","874","2016.4410090","455456","330705.41","32.41","91.03","32.86","38.13","90.99","38.57","42.62","36.91"
"864",864,0,875,2016.468101,458665,334196.31,"0","875","2016.4681010","458665","334196.31","34.58","90.35","33.42","40.34","90.44","39.14","42.73","37.02"
"865",865,0,876,2016.495193,460475,335351.59,"0","876","2016.4951930","460475","335351.59","34.22","90.02","33.86","39.95","90.06","39.59","42.51","36.79"
"866",866,0,877,2016.522284,455993,333657,"0","877","2016.5222840","455993","333657.00","34.65","87.76","34.12","40.38","87.97","39.87","41.93","36.18"
"867",867,0,878,2016.549376,452782,332653.09,"0","878","2016.5493760","452782","332653.09","34.63","86.67","34.32","40.39","87.04","40.07","41.10","35.36"
"868",868,0,879,2016.576468,453473,332672.69,"0","879","2016.5764680","453473","332672.69","32.89","87.26","34.64","38.64","87.48","40.40","40.31","34.55"
"869",869,0,880,2016.60356,453047,333244.41,"0","880","2016.6035600","453047","333244.41","34.50","86.66","35.26","40.28","86.93","41.03","39.77","34.01"
"870",870,0,881,2016.630652,447514,330607.19,"0","881","2016.6306520","447514","330607.19","34.45","87.61","36.21","40.22","87.88","41.99","39.60","33.82"
"871",871,0,882,2016.657744,443478,329209.59,"0","882","2016.6577440","443478","329209.59","38.22","87.55","37.30","44.00","88.05","43.08","39.65","33.88"
"872",872,0,883,2016.684836,450144,332594,"0","883","2016.6848360","450144","332594.00","40.56","87.49","38.22","46.35","87.97","44.01","39.72","33.94"
"873",873,0,884,2016.711928,450032,332293,"0","884","2016.7119280","450032","332293.00","40.44","86.57","38.82","46.24","87.17","44.61","39.67","33.89"
"874",874,0,885,2016.73902,451852,333218.81,"0","885","2016.7390200","451852","333218.81","37.94","87.98","39.16","43.74","88.49","44.95","39.62","33.83"
"875",875,0,886,2016.766112,450532,332024.59,"0","886","2016.7661120","450532","332024.59","37.82","89.20","39.45","43.62","89.54","45.25","39.79","33.99"
"876",876,0,887,2016.793204,455012,334239.91,"0","887","2016.7932040","455012","334239.91","40.39","88.26","39.82","46.17","88.68","45.62","40.29","34.49"
"877",877,0,888,2016.820296,452983,331249.91,"0","888","2016.8202960","452983","331249.91","40.95","86.16","40.22","46.76","86.63","46.03","41.06","35.26"
"878",878,0,889,2016.847388,454448,333229.09,"0","889","2016.8473880","454448","333229.09","40.44","86.92","40.48","46.24","87.33","46.29","41.88","36.07"
"879",879,0,890,2016.87448,457553,333592.91,"0","890","2016.8744800","457553","333592.91","40.96","85.15","40.40","46.78","85.44","46.21","42.50","36.69"
"880",880,0,891,2016.901571,464221,337075.59,"0","891","2016.9015710","464221","337075.59","43.49","84.77","39.82","49.32","84.99","45.64","42.72","36.89"
"881",881,0,892,2016.928663,399851,289316.19,"0","892","2016.9286630","399851","289316.19","38.92","82.96","38.77","44.75","83.18","44.58","42.46","36.64"
"882",882,0,893,2016.955755,466490,337263.59,"0","893","2016.9557550","466490","337263.59","36.51","81.50","37.43","42.31","81.81","43.24","41.90","36.08"
"883",883,0,894,2016.982847,466252,338229.19,"0","894","2016.9828470","466252","338229.19","35.38","80.65","36.09","41.19","80.84","41.91","41.28","35.45"
"884",884,0,895,2017.009966,470896,339453.91,"0","895","2017.0099660","470896","339453.91","33.81","79.07","34.95","39.64","79.20","40.77","40.76","34.93"
"885",885,0,896,2017.037133,468539,337723,"0","896","2017.0371330","468539","337723.00","34.49","80.39","34.06","40.32","80.33","39.89","40.39","34.55"
"886",886,0,897,2017.064299,465652,335371,"0","897","2017.0642990","465652","335371.00","33.06","81.08","33.41","38.88","81.06","39.24","40.15","34.31"
"887",887,0,898,2017.091465,466451,336229.31,"0","898","2017.0914650","466451","336229.31","32.26","81.43","33.00","38.10","81.31","38.85","40.09","34.23"
